Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","MDV","Maldives","5170","Résidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MDV","Maldives","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MDV","Maldives","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","13.5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MDV","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MDV","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","511","Population totale","2501","Population","2014","2014","1000 personnes","16934.21","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","511","Population totale","2501","Population","2017","2017","1000 personnes","18512.43","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","2833","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2014","2014","g/personne/jour","82.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2926","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","84.91","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2014","2014","Kcal/personne/jour","329","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2014","2014","g/personne/jour","22.11","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","336","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","23.19","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5511","Production","2734","Viande de Volailles","2014","2014","Milliers de tonnes","38","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5611","Importations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","-9","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5911","Exportations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","49","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5142","Nourriture","2734","Viande de Volailles","2014","2014","Milliers de tonnes","49","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2014","2014","kg","2.87","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2014","2014","Kcal/personne/jour","10","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2014","2014","g/personne/jour","0.98","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","48","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5301","Disponibilité intérieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","52","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5170","Résidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","52","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","2.83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLI","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.96","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","511","Population totale","2501","Population","2014","2014","1000 personnes","430.2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","511","Population totale","2501","Population","2017","2017","1000 personnes","437.93","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","3438","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2014","2014","g/personne/jour","115.59","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3460","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","116.35","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2014","2014","Kcal/personne/jour","972","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2014","2014","g/personne/jour","66.26","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","983","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","66.96","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5511","Production","2734","Viande de Volailles","2014","2014","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5611","Importations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","8","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5911","Exportations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","13","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2014","2014","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5142","Nourriture","2734","Viande de Volailles","2014","2014","Milliers de tonnes","11","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2014","2014","kg","25.33","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2014","2014","Kcal/personne/jour","95","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2014","2014","g/personne/jour","11.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5911","Exportations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5301","Disponibilité intérieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","14","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5170","Résidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","12","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","27.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","103","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MLT","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","12.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","511","Population totale","2501","Population","2014","2014","1000 personnes","34192.36","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","511","Population totale","2501","Population","2017","2017","1000 personnes","35581.25","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","3409","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2014","2014","g/personne/jour","98.41","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3380","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","98.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2014","2014","Kcal/personne/jour","323","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2014","2014","g/personne/jour","25.98","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","329","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","27.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5511","Production","2734","Viande de Volailles","2014","2014","Milliers de tonnes","640","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5611","Importations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","-59","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5911","Exportations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","700","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5142","Nourriture","2734","Viande de Volailles","2014","2014","Milliers de tonnes","700","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2014","2014","kg","20.47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2014","2014","Kcal/personne/jour","69","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2014","2014","g/personne/jour","7.12","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","762","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","17","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5911","Exportations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5301","Disponibilité intérieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","746","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5170","Résidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","746","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","20.96","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","70","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MAR","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.29","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","511","Population totale","2501","Population","2014","2014","1000 personnes","1257.36","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","511","Population totale","2501","Population","2017","2017","1000 personnes","1264.5","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","3003","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2014","2014","g/personne/jour","85.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3127","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","88.56","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2014","2014","Kcal/personne/jour","461","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2014","2014","g/personne/jour","39.03","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","459","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","38.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5511","Production","2734","Viande de Volailles","2014","2014","Milliers de tonnes","48","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5611","Importations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","-2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5911","Exportations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","51","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2014","2014","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5171","Alimentation pour touristes","2734","Viande de Volailles","2014","2014","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5142","Nourriture","2734","Viande de Volailles","2014","2014","Milliers de tonnes","49","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2014","2014","kg","38.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2014","2014","Kcal/personne/jour","131","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2014","2014","g/personne/jour","13.35","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","48","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5911","Exportations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5301","Disponibilité intérieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","49","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5170","Résidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","48","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","37.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","128","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MUS","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","13.06","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","511","Population totale","2501","Population","2014","2014","1000 personnes","3930.9","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","511","Population totale","2501","Population","2017","2017","1000 personnes","4282.57","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","2924","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2014","2014","g/personne/jour","83.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2842","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","79.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2014","2014","Kcal/personne/jour","448","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2014","2014","g/personne/jour","30.74","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","419","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","29.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","5511","Production","2734","Viande de Volailles","2014","2014","Milliers de tonnes","5","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","5611","Importations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","15","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","-1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","20","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","5142","Nourriture","2734","Viande de Volailles","2014","2014","Milliers de tonnes","20","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2014","2014","kg","5.16","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","MRT","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2014","2014","Kcal/personne/jour","11","Fc","Donnée calculée"
